timestamp,adc_A0_V,adc_A1_V,tension_V,courant_A,puissance_W,temp_C,lux,solar_zenith_deg,solar_elevation_deg,solar_azimuth_deg,airmass_abs,is_day,dni_extraterrestre_Wm2,ciel_clair_ghi_Wm2,ciel_clair_dni_Wm2,ciel_clair_dhi_Wm2,temp_air_C_model,humidite_rel_pct_model,point_rosee_C_model,vent_ms_model,ghi_estime_lux_Wm2,indice_ciel_clair
2026-06-16 12:54:43,3.63,2.628,18.44,0.58,10.7,24.8,108.3,12.896,77.104,139.14,1.011,1,1322.6,979.6,879.4,122.4,23.15,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:54:45,3.63,2.6305,18.44,0.605,11.16,24.8,108.3,12.891,77.109,139.168,1.011,1,1322.6,979.6,879.4,122.4,23.15,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:54:48,3.63,2.628,18.44,0.58,10.7,24.8,108.3,12.884,77.116,139.209,1.0109,1,1322.6,979.6,879.4,122.4,23.15,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:54:50,3.63,2.6305,18.44,0.605,11.16,24.8,107.5,12.88,77.12,139.237,1.0109,1,1322.6,979.7,879.4,122.4,23.15,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:54:52,3.63,2.6305,18.44,0.605,11.16,24.8,106.7,12.875,77.125,139.264,1.0109,1,1322.6,979.7,879.4,122.4,23.15,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:54:54,3.63,2.6305,18.44,0.605,11.16,24.8,106.7,12.871,77.129,139.292,1.0109,1,1322.6,979.7,879.4,122.4,23.15,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:54:56,3.63,2.6305,18.44,0.605,11.16,24.8,106.7,12.866,77.134,139.32,1.0109,1,1322.6,979.7,879.4,122.4,23.15,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:54:59,3.63,2.6254,18.44,0.554,10.21,24.8,106.7,12.859,77.141,139.361,1.0108,1,1322.6,979.8,879.4,122.4,23.15,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:01,3.63,2.6204,18.44,0.504,9.29,24.8,106.7,12.855,77.145,139.389,1.0108,1,1322.6,979.8,879.4,122.4,23.15,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:03,3.6275,2.6204,18.43,0.504,9.28,24.8,106.7,12.85,77.15,139.417,1.0108,1,1322.6,979.8,879.4,122.4,23.15,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:05,3.6325,2.6254,18.45,0.554,10.22,24.8,106.7,12.846,77.154,139.444,1.0108,1,1322.6,979.8,879.4,122.4,23.15,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:08,3.6325,2.6154,18.45,0.454,8.37,24.8,107.5,12.839,77.161,139.486,1.0108,1,1322.6,979.8,879.4,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:10,3.63,2.6154,18.44,0.454,8.37,24.8,107.5,12.834,77.166,139.514,1.0107,1,1322.6,979.9,879.4,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:12,3.63,2.6305,18.44,0.605,11.16,24.9,108.3,12.83,77.17,139.542,1.0107,1,1322.6,979.9,879.4,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:14,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.825,77.175,139.57,1.0107,1,1322.6,979.9,879.4,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:16,3.6325,2.6305,18.45,0.605,11.16,24.9,109.2,12.821,77.179,139.597,1.0107,1,1322.6,979.9,879.4,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:19,3.6325,2.6355,18.45,0.655,12.09,24.9,108.3,12.814,77.186,139.639,1.0107,1,1322.6,980.0,879.4,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:21,3.63,2.6305,18.44,0.605,11.16,24.9,108.3,12.81,77.19,139.667,1.0106,1,1322.6,980.0,879.4,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:23,3.63,2.6305,18.44,0.605,11.16,24.9,108.3,12.805,77.195,139.695,1.0106,1,1322.6,980.0,879.4,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:25,3.63,2.6305,18.44,0.605,11.16,24.9,107.5,12.801,77.199,139.723,1.0106,1,1322.6,980.0,879.4,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:27,3.6325,2.628,18.45,0.58,10.7,24.9,107.5,12.796,77.204,139.751,1.0106,1,1322.6,980.0,879.4,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:30,3.6325,2.6305,18.45,0.605,11.16,24.9,107.5,12.789,77.211,139.793,1.0106,1,1322.6,980.1,879.4,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:32,3.63,2.6305,18.44,0.605,11.16,24.9,106.7,12.785,77.215,139.821,1.0105,1,1322.6,980.1,879.4,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:34,3.63,2.6305,18.44,0.605,11.16,24.9,106.7,12.78,77.22,139.849,1.0105,1,1322.6,980.1,879.5,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:36,3.63,2.6254,18.44,0.554,10.21,24.9,106.7,12.776,77.224,139.877,1.0105,1,1322.6,980.1,879.5,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:38,3.63,2.6305,18.44,0.605,11.16,24.9,106.7,12.772,77.228,139.905,1.0105,1,1322.6,980.1,879.5,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:41,3.63,2.6254,18.44,0.554,10.21,24.9,106.7,12.765,77.235,139.947,1.0105,1,1322.6,980.2,879.5,122.4,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:43,3.63,2.628,18.44,0.58,10.7,24.9,106.7,12.76,77.24,139.975,1.0104,1,1322.6,980.2,879.5,122.5,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:45,3.63,2.6305,18.44,0.605,11.16,24.9,106.7,12.756,77.244,140.003,1.0104,1,1322.6,980.2,879.5,122.5,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:47,3.63,2.6254,18.44,0.554,10.21,24.8,106.7,12.751,77.249,140.031,1.0104,1,1322.6,980.2,879.5,122.5,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:49,3.63,2.6305,18.44,0.605,11.16,24.9,106.7,12.747,77.253,140.059,1.0104,1,1322.6,980.3,879.5,122.5,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:52,3.63,2.6305,18.44,0.605,11.16,24.9,107.5,12.74,77.26,140.102,1.0104,1,1322.6,980.3,879.5,122.5,23.16,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:54,3.63,2.628,18.44,0.58,10.7,24.9,107.5,12.736,77.264,140.13,1.0103,1,1322.6,980.3,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:56,3.63,2.6254,18.44,0.554,10.21,24.9,107.5,12.731,77.269,140.158,1.0103,1,1322.6,980.3,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:55:58,3.63,2.6305,18.44,0.605,11.16,24.9,106.7,12.727,77.273,140.186,1.0103,1,1322.6,980.3,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:56:01,3.63,2.6254,18.44,0.554,10.21,24.8,107.5,12.72,77.28,140.228,1.0103,1,1322.6,980.4,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:56:03,3.63,2.6305,18.44,0.605,11.16,24.8,107.5,12.716,77.284,140.257,1.0103,1,1322.6,980.4,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:56:05,3.63,2.6305,18.44,0.605,11.16,24.9,107.5,12.711,77.289,140.285,1.0102,1,1322.6,980.4,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:56:07,3.63,2.6305,18.44,0.605,11.16,24.9,107.5,12.707,77.293,140.313,1.0102,1,1322.6,980.4,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:56:09,3.63,2.6305,18.44,0.605,11.16,24.8,108.3,12.702,77.298,140.342,1.0102,1,1322.6,980.5,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:56:12,3.63,2.6305,18.44,0.605,11.16,24.9,108.3,12.696,77.304,140.384,1.0102,1,1322.6,980.5,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:56:14,3.63,2.628,18.44,0.58,10.7,24.9,108.3,12.691,77.309,140.413,1.0102,1,1322.6,980.5,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:56:16,3.63,2.6305,18.44,0.605,11.16,24.8,109.2,12.687,77.313,140.441,1.0102,1,1322.6,980.5,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:56:18,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.683,77.317,140.469,1.0101,1,1322.6,980.5,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:56:20,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.678,77.322,140.498,1.0101,1,1322.6,980.6,879.5,122.5,23.17,68.3,17.0,5.14,0.9,0.001
2026-06-16 12:56:23,3.63,2.628,18.44,0.58,10.7,24.9,109.2,12.671,77.329,140.54,1.0101,1,1322.6,980.6,879.5,122.5,23.17,68.3,17.0,5.15,0.9,0.001
2026-06-16 12:56:25,3.63,2.6305,18.44,0.605,11.16,24.9,110.0,12.667,77.333,140.569,1.0101,1,1322.6,980.6,879.5,122.5,23.17,68.3,17.0,5.15,0.9,0.001
2026-06-16 12:56:27,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.663,77.337,140.597,1.0101,1,1322.6,980.6,879.5,122.5,23.17,68.3,17.0,5.15,0.9,0.001
2026-06-16 12:56:29,3.63,2.628,18.44,0.58,10.7,24.9,109.2,12.658,77.342,140.626,1.01,1,1322.6,980.6,879.5,122.5,23.17,68.3,17.0,5.15,0.9,0.001
2026-06-16 12:56:31,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.654,77.346,140.654,1.01,1,1322.6,980.7,879.5,122.5,23.17,68.3,17.0,5.15,0.9,0.001
2026-06-16 12:56:34,3.63,2.6305,18.44,0.605,11.16,24.9,110.0,12.647,77.353,140.697,1.01,1,1322.6,980.7,879.6,122.5,23.17,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:56:36,3.63,2.6305,18.44,0.605,11.16,24.9,110.0,12.643,77.357,140.726,1.01,1,1322.6,980.7,879.6,122.5,23.17,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:56:38,3.63,2.6305,18.44,0.605,11.16,24.9,110.8,12.638,77.362,140.754,1.01,1,1322.6,980.7,879.6,122.5,23.17,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:56:40,3.63,2.6305,18.44,0.605,11.16,24.9,110.8,12.634,77.366,140.783,1.0099,1,1322.6,980.8,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:56:43,3.63,2.6305,18.44,0.605,11.16,24.9,110.8,12.627,77.373,140.826,1.0099,1,1322.6,980.8,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:56:45,3.63,2.6305,18.44,0.605,11.16,24.9,110.8,12.623,77.377,140.855,1.0099,1,1322.6,980.8,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:56:47,3.63,2.6305,18.44,0.605,11.16,24.9,110.8,12.619,77.381,140.883,1.0099,1,1322.6,980.8,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:56:49,3.63,2.6305,18.44,0.605,11.16,24.9,110.8,12.614,77.386,140.912,1.0099,1,1322.6,980.8,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:56:51,3.63,2.6305,18.44,0.605,11.16,24.9,110.0,12.61,77.39,140.941,1.0098,1,1322.6,980.9,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:56:54,3.63,2.6305,18.44,0.605,11.16,24.9,110.8,12.603,77.397,140.984,1.0098,1,1322.6,980.9,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:56:56,3.63,2.6305,18.44,0.605,11.16,24.9,110.0,12.599,77.401,141.012,1.0098,1,1322.6,980.9,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:56:58,3.63,2.6229,18.44,0.529,9.75,24.9,109.2,12.595,77.405,141.041,1.0098,1,1322.6,980.9,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:00,3.63,2.6204,18.44,0.504,9.29,24.9,109.2,12.59,77.41,141.07,1.0098,1,1322.6,980.9,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:02,3.63,2.6204,18.44,0.504,9.29,24.9,109.2,12.586,77.414,141.099,1.0098,1,1322.6,981.0,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:05,3.63,2.6154,18.44,0.454,8.37,24.9,109.2,12.579,77.421,141.142,1.0097,1,1322.6,981.0,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:07,3.63,2.628,18.44,0.58,10.7,24.9,109.2,12.575,77.425,141.171,1.0097,1,1322.6,981.0,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:09,3.63,2.6204,18.44,0.504,9.29,24.9,109.2,12.571,77.429,141.2,1.0097,1,1322.6,981.0,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:11,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.566,77.434,141.229,1.0097,1,1322.6,981.0,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:13,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.562,77.438,141.258,1.0097,1,1322.6,981.1,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:16,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.555,77.445,141.301,1.0096,1,1322.6,981.1,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:18,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.551,77.449,141.33,1.0096,1,1322.6,981.1,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:20,3.63,2.6305,18.44,0.605,11.16,24.9,108.3,12.547,77.453,141.359,1.0096,1,1322.6,981.1,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:22,3.63,2.6305,18.44,0.605,11.16,24.9,108.3,12.542,77.458,141.388,1.0096,1,1322.6,981.2,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:24,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.538,77.462,141.417,1.0096,1,1322.6,981.2,879.6,122.5,23.18,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:27,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.531,77.469,141.46,1.0095,1,1322.6,981.2,879.6,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:29,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.527,77.473,141.49,1.0095,1,1322.6,981.2,879.6,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:31,3.63,2.6305,18.44,0.605,11.16,24.9,110.0,12.523,77.477,141.519,1.0095,1,1322.6,981.2,879.6,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:33,3.63,2.6355,18.44,0.655,12.08,24.9,110.0,12.518,77.482,141.548,1.0095,1,1322.6,981.3,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:36,3.63,2.6305,18.44,0.605,11.16,24.9,110.0,12.512,77.488,141.591,1.0095,1,1322.6,981.3,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:38,3.63,2.628,18.44,0.58,10.7,24.9,110.0,12.508,77.492,141.621,1.0094,1,1322.6,981.3,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:40,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.503,77.497,141.65,1.0094,1,1322.6,981.3,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:42,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.499,77.501,141.679,1.0094,1,1322.6,981.3,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:44,3.63,2.6305,18.44,0.605,11.16,24.9,110.0,12.495,77.505,141.708,1.0094,1,1322.6,981.4,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:47,3.63,2.6305,18.44,0.605,11.16,24.9,108.3,12.488,77.512,141.752,1.0094,1,1322.6,981.4,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:49,3.63,2.628,18.44,0.58,10.7,24.9,107.5,12.484,77.516,141.781,1.0094,1,1322.6,981.4,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:51,3.63,2.6305,18.44,0.605,11.16,24.9,108.3,12.48,77.52,141.81,1.0093,1,1322.6,981.4,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:53,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.475,77.525,141.84,1.0093,1,1322.6,981.4,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:55,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.471,77.529,141.869,1.0093,1,1322.6,981.5,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:57:58,3.63,2.6305,18.44,0.605,11.16,24.9,109.2,12.465,77.535,141.913,1.0093,1,1322.6,981.5,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:58:00,3.63,2.6355,18.44,0.655,12.08,24.9,110.0,12.46,77.54,141.942,1.0093,1,1322.6,981.5,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:58:02,3.6325,2.6305,18.45,0.605,11.16,24.9,110.0,12.456,77.544,141.972,1.0092,1,1322.6,981.5,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:58:04,3.6325,2.6305,18.45,0.605,11.16,24.9,110.0,12.452,77.548,142.001,1.0092,1,1322.6,981.5,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:58:07,3.6325,2.633,18.45,0.63,11.63,24.9,110.0,12.445,77.555,142.045,1.0092,1,1322.6,981.6,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:58:09,3.6325,2.6305,18.45,0.605,11.16,24.9,110.8,12.441,77.559,142.075,1.0092,1,1322.6,981.6,879.7,122.5,23.19,68.2,17.0,5.15,0.9,0.001
2026-06-16 12:58:11,3.6325,2.6305,18.45,0.605,11.16,24.9,110.0,12.437,77.563,142.104,1.0092,1,1322.6,981.6,879.7,122.5,23.19,68.2,17.0,5.16,0.9,0.001
2026-06-16 12:58:13,3.63,2.6355,18.44,0.655,12.08,24.9,110.0,12.433,77.567,142.134,1.0092,1,1322.6,981.6,879.7,122.5,23.19,68.2,17.0,5.16,0.9,0.001
2026-06-16 12:58:15,3.63,2.6305,18.44,0.605,11.16,24.9,110.0,12.428,77.572,142.163,1.0091,1,1322.6,981.6,879.7,122.5,23.2,68.2,17.0,5.16,0.9,0.001
2026-06-16 12:58:18,3.63,2.6305,18.44,0.605,11.16,24.9,110.0,12.422,77.578,142.207,1.0091,1,1322.6,981.7,879.7,122.5,23.2,68.2,17.0,5.16,0.9,0.001
2026-06-16 12:58:20,3.63,2.6305,18.44,0.605,11.16,24.9,110.0,12.418,77.582,142.237,1.0091,1,1322.6,981.7,879.7,122.5,23.2,68.2,17.0,5.16,0.9,0.001
2026-06-16 12:58:22,3.63,2.6305,18.44,0.605,11.16,24.9,110.8,12.413,77.587,142.266,1.0091,1,1322.6,981.7,879.7,122.5,23.2,68.2,17.0,5.16,0.9,0.001
2026-06-16 12:58:24,3.6325,2.6305,18.45,0.605,11.16,24.9,111.7,12.409,77.591,142.296,1.0091,1,1322.6,981.7,879.7,122.5,23.2,68.2,17.0,5.16,0.9,0.001
2026-06-16 12:58:26,3.6325,2.6355,18.45,0.655,12.09,24.8,111.7,12.405,77.595,142.326,1.009,1,1322.6,981.7,879.7,122.5,23.2,68.2,17.0,5.16,0.9,0.001
2026-06-16 12:58:29,3.6325,2.6305,18.45,0.605,11.16,24.9,112.5,12.399,77.601,142.37,1.009,1,1322.6,981.8,879.7,122.5,23.2,68.1,17.0,5.16,0.9,0.001
2026-06-16 12:58:31,3.6325,2.6305,18.45,0.605,11.16,24.9,112.5,12.394,77.606,142.4,1.009,1,1322.6,981.8,879.7,122.6,23.2,68.1,17.0,5.16,0.9,0.001
2026-06-16 12:58:33,3.6325,2.633,18.45,0.63,11.63,24.9,113.3,12.39,77.61,142.429,1.009,1,1322.6,981.8,879.7,122.6,23.2,68.1,17.0,5.16,0.9,0.001
2026-06-16 12:58:35,3.63,2.6305,18.44,0.605,11.16,24.9,114.2,12.386,77.614,142.459,1.009,1,1322.6,981.8,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:58:37,3.6325,2.6305,18.45,0.605,11.16,24.9,115.0,12.382,77.618,142.489,1.009,1,1322.6,981.8,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:58:40,3.6325,2.6305,18.45,0.605,11.16,24.9,115.0,12.375,77.625,142.533,1.0089,1,1322.6,981.9,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:58:42,3.63,2.6305,18.44,0.605,11.16,24.9,115.0,12.371,77.629,142.563,1.0089,1,1322.6,981.9,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:58:44,3.6325,2.6305,18.45,0.605,11.16,24.9,115.0,12.367,77.633,142.593,1.0089,1,1322.6,981.9,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:58:46,3.6325,2.6305,18.45,0.605,11.16,24.9,115.8,12.363,77.637,142.622,1.0089,1,1322.6,981.9,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:58:48,3.6325,2.6305,18.45,0.605,11.16,24.8,115.8,12.358,77.642,142.652,1.0089,1,1322.6,981.9,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:58:51,3.6325,2.6305,18.45,0.605,11.16,24.9,115.8,12.352,77.648,142.697,1.0088,1,1322.6,982.0,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:58:53,3.63,2.6305,18.44,0.605,11.16,24.9,116.7,12.348,77.652,142.727,1.0088,1,1322.6,982.0,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:58:55,3.6325,2.6305,18.45,0.605,11.16,24.9,118.3,12.344,77.656,142.757,1.0088,1,1322.6,982.0,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:58:57,3.6325,2.6254,18.45,0.554,10.22,24.9,119.2,12.339,77.661,142.787,1.0088,1,1322.6,982.0,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:00,3.635,2.6254,18.47,0.554,10.23,24.9,120.0,12.333,77.667,142.831,1.0088,1,1322.6,982.1,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:02,3.6325,2.6254,18.45,0.554,10.22,24.9,120.0,12.329,77.671,142.861,1.0088,1,1322.6,982.1,879.8,122.6,23.2,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:04,3.6325,2.6254,18.45,0.554,10.22,24.9,120.0,12.325,77.675,142.891,1.0087,1,1322.6,982.1,879.8,122.6,23.21,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:06,3.6325,2.6204,18.45,0.504,9.3,24.9,120.0,12.321,77.679,142.921,1.0087,1,1322.6,982.1,879.8,122.6,23.21,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:08,3.6325,2.6305,18.45,0.605,11.16,24.9,119.2,12.316,77.684,142.951,1.0087,1,1322.6,982.1,879.8,122.6,23.21,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:11,3.6325,2.6305,18.45,0.605,11.16,24.9,118.3,12.31,77.69,142.996,1.0087,1,1322.6,982.2,879.8,122.6,23.21,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:13,3.635,2.6305,18.47,0.605,11.17,24.9,116.7,12.306,77.694,143.026,1.0087,1,1322.6,982.2,879.8,122.6,23.21,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:15,3.6325,2.6355,18.45,0.655,12.09,24.9,115.8,12.302,77.698,143.056,1.0087,1,1322.6,982.2,879.8,122.6,23.21,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:17,3.6325,2.6305,18.45,0.605,11.16,24.9,114.2,12.298,77.702,143.086,1.0086,1,1322.6,982.2,879.8,122.6,23.21,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:19,3.6325,2.6305,18.45,0.605,11.16,24.9,113.3,12.293,77.707,143.117,1.0086,1,1322.6,982.2,879.8,122.6,23.21,68.1,17.0,5.16,0.9,0.001
2026-06-16 12:59:22,3.6325,2.6355,18.45,0.655,12.09,24.9,112.5,12.287,77.713,143.162,1.0086,1,1322.6,982.2,879.8,122.6,23.21,68.1,17.0,5.16,0.9,0.001
2026-06-16 12:59:24,3.6325,2.6305,18.45,0.605,11.16,24.9,111.7,12.283,77.717,143.192,1.0086,1,1322.6,982.3,879.8,122.6,23.21,68.1,17.0,5.16,0.9,0.001
2026-06-16 12:59:26,3.6325,2.6305,18.45,0.605,11.16,24.9,111.7,12.279,77.721,143.222,1.0086,1,1322.6,982.3,879.8,122.6,23.21,68.1,17.0,5.16,0.9,0.001
2026-06-16 12:59:28,3.6325,2.6305,18.45,0.605,11.16,24.9,112.5,12.275,77.725,143.252,1.0085,1,1322.6,982.3,879.8,122.6,23.21,68.1,17.0,5.16,0.9,0.001
2026-06-16 12:59:30,3.6325,2.6305,18.45,0.605,11.16,24.9,113.3,12.27,77.73,143.282,1.0085,1,1322.6,982.3,879.8,122.6,23.21,68.1,17.0,5.16,0.9,0.001
2026-06-16 12:59:33,3.6325,2.6305,18.45,0.605,11.16,24.9,115.0,12.264,77.736,143.328,1.0085,1,1322.6,982.3,879.8,122.6,23.21,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:35,3.6325,2.6355,18.45,0.655,12.09,24.9,115.8,12.26,77.74,143.358,1.0085,1,1322.6,982.4,879.8,122.6,23.21,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:37,3.635,2.6305,18.47,0.605,11.17,24.9,118.3,12.256,77.744,143.388,1.0085,1,1322.6,982.4,879.8,122.6,23.21,68.1,17.0,5.16,1.0,0.001
2026-06-16 12:59:39,3.635,2.6355,18.47,0.655,12.1,24.9,120.0,12.252,77.748,143.419,1.0085,1,1322.6,982.4,879.8,122.6,23.21,68.1,17.0,5.16,1.0,0.001
